Actual_Melt_Index,Predicted_Melt_Index,Water_Availability_Index
0.9580152671755725,0.965561206417877,0.5087605497782706
0.35000000000000003,0.36382313950224154,0.7332329031790537
0.9888059701492538,0.9883523435448924,0.5029289719432577
0.8750989821735519,0.9762924244193872,0.5059979928293198
0.9929078014184397,0.959278909810899,0.5103918564082924
0.970873786407767,0.9724988142260576,0.5069711539433125
0.9816176470588235,0.9821650279584763,0.5044988615453208
1.0112781954887218,0.9929147878080725,0.5017776003859453
0.9172515097111147,0.879994970456433,0.531916316646962
0.9829931972789115,0.9761306851550898,0.5060394069643822
0.9726962457337884,0.969940700149408,0.5076294935802667
0.9924528301886792,0.9882677941818373,0.5029503585614811
1.0,0.9900930155877303,0.5024890757202481
1.0074906367041199,0.9906762603154992,0.5023418523318862
0.9884615384615385,0.9644612162032107,0.5090454276988671
0.9890510948905109,0.9834360594405392,0.5041755670621751
0.9806451612903225,0.9759833052190795,0.5060771502262914
0.19230769230769232,0.24163011802842466,0.805392834371554
0.9820801124385102,0.9753843375275035,0.5062306008012868
0.9645702661468045,0.9692626317752758,0.5078042836259516
1.0129268763264518,0.9740641942881415,0.5065691393894136
0.9725085910652921,0.9771883966318099,0.5057686974612663
0.45510758750014835,0.6097287892543221,0.6212226597893128
0.020591471582573198,0.12117609611700937,0.8919205497364054
0.7418181818181818,0.8194279839283944,0.5496232930532721
0.969254820218864,0.9715103128283807,0.5072253457124318
0.975925925925926,0.9818079725390241,0.5045897553428622
0.2746344564526383,0.2953636979160795,0.7719839621943653
1.0,0.9837747985426158,0.5040894766556425
0.14068420580048488,0.13275263976290966,0.8828052700096153
0.9868421052631579,0.9861401677897432,0.5034891374825978
0.9518518518518518,0.9630922319785914,0.5094004161954758
0.9963503649635036,0.9875570988739817,0.5031301996639663
0.9618181818181818,0.966228189968115,0.5085879681219586
1.0,0.9741689889507353,0.5065422492182379
0.9653846153846154,0.9819667421785865,0.5045493341128396
0.9669003750203815,0.9707062599765521,0.5074322948626033
1.0033557046979866,0.979012736958961,0.5053024577985509
0.4077394427842675,0.5170298728943323,0.6591828004626605
1.003960396039604,0.9884107790167458,0.5029141918524966
0.417153006851053,0.44304550280071475,0.6929788409715175
1.0038860103626943,0.9840834027365258,0.5040110706136449
0.9674672117186169,0.9681829285293623,0.5080828542432312
0.9841269841269841,0.9821479486367075,0.5045032085964044
0.473236185254653,0.6134610072144757,0.619785662949753
0.9929078014184397,0.9820368703935022,0.5045314822026826
0.9882747068676717,0.9879318097376655,0.503035363236108
0.9959016393442623,0.9783838646718996,0.505463079161254
0.12391378332387976,0.15813431035948766,0.8634577104356727
0.9094827586206896,0.8961351991045748,0.527388553554745
0.9899138474469427,0.9750867591822554,0.5063068725214024
0.9852459016393442,0.9826221491812426,0.5043825422877309
0.9883720930232558,0.9793511863829987,0.5052160560892517
0.9925925925925926,0.9893528325791895,0.502676037967334
0.9700704225352113,0.9682929449986881,0.50805445527859
0.8442800710419047,0.9629559530393541,0.5094357815067854
0.3154755865567534,0.4168245842552148,0.705803676130925
0.9416058394160584,0.9502015017532223,0.5127675263817634
0.9925093632958801,0.9892334614650032,0.5027062028523961
0.9074016723443791,0.9016469943063271,0.5258599535003471
0.914179104477612,0.9329998388329084,0.5173306173702384
0.8572916666666667,0.8093849277811772,0.5526739969179945
0.9509433962264151,0.9620779773020931,0.5096637399574839
0.9564516129032258,0.9674406343844207,0.508274548427675
0.9928057553956835,0.9825536186219278,0.5043999771845261
1.0,0.9942709020585232,0.5014363890922651
